	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CRYBG3	834.616301524617	1.39473330389959	0.121513137777474	11.4780453324623	1.70082176563857e-30	6.65700773512785e-29
Cryga	12.1084103911796	-4.8129770960361	1.13699446710577	-4.23306993594048	2.30522780301562e-05	5.09688286128882e-05
Crygb	18.2735778460963	-5.63101410933141	1.58539542801995	-3.55180418071734	0.000382599479586889	0.000727549164916
Crygc	14.1509927119161	-7.48956398418138	1.25138974534734	-5.98499708985754	2.16393730462827e-09	7.47992890332406e-09
Crym	253.82216797854	-1.18902737295058	0.249800580828738	-4.75990635812719	1.93682799594558e-06	4.82935455238043e-06
CSDC2	1836.43360074807	-1.19735764177176	0.209484701689825	-5.71572831864656	1.0923514282101e-08	3.46658751160053e-08
CSF1R	3769.31088917507	-1.04092198929669	0.132194729350707	-7.87415651447926	3.43049281351422e-15	2.23308677348606e-14
CSK	1888.56940219517	-1.05221874251862	0.14369883191203	-7.32238897503892	2.43594836399882e-13	1.29295230279606e-12
CSKMT	201.154867373008	-1.55208262834278	0.222530037593882	-6.97471067333094	3.06500928165353e-12	1.43825420287964e-11
CSMD1	238.947900243173	1.16971623632136	0.17152859884293	6.81936565804099	9.14433796659442e-12	4.07704946672914e-11
CSMD3	63.8248346561221	1.32929054785958	0.446572557449842	2.9766507719384	0.00291415752704356	0.00494000122117963
CSNK1G3	917.03978754041	1.08750828816578	0.114079277579918	9.53291703135068	1.52924598377008e-21	2.08721044563899e-20
CSNK2B	2830.93361377682	-1.39145369323309	0.142767723621016	-9.74627638475747	1.9135878563097e-22	2.94642726784342e-21
CSPP1	605.479538760385	1.38933934281831	0.145787241439472	9.52991036184144	1.57419095616841e-21	2.14474803257595e-20
CSRNP1	431.457257005499	-1.01909950003955	0.209091477910317	-4.87394087135708	1.09393744251776e-06	2.80682998178619e-06
CSRNP3	47.0594943559021	1.90146606422789	0.330636490492572	5.75092622533933	8.87558419619679e-09	2.84662710812967e-08
CST6	165.29465294329	-1.21476775985689	0.215510217272813	-5.63670611643958	1.73333542720044e-08	5.38194702083109e-08
Cst7	16.5009655462588	-3.07051595689575	0.767874586686394	-3.99872063763164	6.36857959743576e-05	0.000133371669663386
CSTB	5829.7319608145	-1.51998230037116	0.189391420026672	-8.02561330474791	1.01019967375024e-15	6.97436776554136e-15
CSTF2	987.481168601637	1.34348451728127	0.111283900945663	12.0725864735571	1.47426570026904e-33	8.18669855651202e-32
CTDSP1	6202.12741362219	-1.04449221606305	0.122069618960157	-8.5565288477223	1.16316741095409e-17	1.004595233874e-16
CTDSPL	116.966280047436	1.55706354211468	0.314733080172547	4.94725098887301	7.52688982482554e-07	1.96501390504865e-06
CTDSPL2	439.941157061132	2.00726178661983	0.173481520100686	11.5704645973522	5.81668389564699e-31	2.4181684238606e-29
CTNNA3	33.0979847359653	3.64208022381616	0.515844700387631	7.06041996957481	1.66000129809343e-12	8.01699841986598e-12
Ctnnbip1	541.552914489214	-1.35276506225317	0.169741951978141	-7.96953874094355	1.59267697224313e-15	1.08113668080511e-14
CTSA	3773.24521424434	-1.05533562554175	0.122421023021453	-8.62054244847155	6.66376750305894e-18	5.9455958081237e-17
CTSB	48505.2087650009	-1.10049081198272	0.157798110621725	-6.97404302020334	3.07959842925616e-12	1.44377881861683e-11
CTSD	21659.6779860594	-1.07140240133431	0.149708836012791	-7.15657425352485	8.27180843607732e-13	4.1353181225591e-12
CTSE	25.1555735658896	-1.95773949117934	0.554561039580706	-3.53025068738971	0.000415166089386498	0.000785979666085306
CTSW	19.9896963303938	-1.59675227614977	0.531052628712364	-3.00676842523385	0.00264040823335336	0.00450025035406553
CTSZ	2332.63545536418	-1.36482679345702	0.138364069253216	-9.86402612197891	5.96100858103814e-23	9.79034459047828e-22
CTTNBP2	801.145712638495	1.8084310565646	0.2085175962418	8.67279831131145	4.21628377371046e-18	3.85352804558612e-17
CTTNBP2NL	821.028732921144	1.57849042908571	0.157127110431616	10.0459457616812	9.57249719274172e-24	1.75082225706009e-22
CTXN1	442.351927937146	-1.23466355209719	0.26510210042249	-4.65731335258953	3.20362643202305e-06	7.80582635472494e-06
Cuedc1	6285.98991076145	-1.04641451907125	0.124681630043996	-8.39269200043346	4.75135167895423e-17	3.84053029562134e-16
CUEDC2	2274.01834347473	-1.16631452074546	0.144068248456634	-8.0955695181963	5.69970516386606e-16	4.06080893147697e-15
Cul4b	725.593487972394	1.87067008921808	0.198993188865426	9.40067396217854	5.42146776499355e-21	6.89198488934965e-20
CUL5	500.346815561123	2.09059877816457	0.177805803381707	11.7577645858755	6.44172648558961e-32	3.03017237924585e-30
Cuta	2513.16054104636	-1.50187704889291	0.181649599834968	-8.26798985661067	1.36236480894529e-16	1.04310082086593e-15
CWC22	713.539784128617	1.0887348935851	0.123920252120333	8.78577048510105	1.5529639007334e-18	1.49018657024836e-17
CWC27	488.973418583523	1.07465725654367	0.16256554634311	6.61060895569778	3.8274229286821e-11	1.59332664381565e-10
Cxadr	65.7594213913623	1.64570593207889	0.281158057157476	5.85331236357611	4.8187785462015e-09	1.5885651864053e-08
CXCL16	780.474711445549	-1.23120788014937	0.172496221344507	-7.13759333713418	9.49791275427979e-13	4.71736822687542e-12
CXCL9	53.511639748082	1.08366573669808	0.451536426113742	2.39995197292257	0.0163972230608497	0.0250170685500883
CXCR1	36.5065801226444	-1.3567557821725	0.463726418495686	-2.9257677114316	0.00343607394311764	0.00576942357745175
Cxcr5	14.9264532707428	-2.46069467996991	0.670016173359541	-3.67258997291318	0.000240104572877195	0.000467031934749243
CXCR6	34.046703337409	-1.13350022215211	0.493989889091158	-2.29458182684169	0.0217571007349826	0.0325552260219361
Cygb	4109.16951675049	-1.13834061257291	0.120628924052979	-9.43671363654837	3.84654481523569e-21	4.98043369932284e-20
CYSLTR1	128.615250246664	2.69364482980332	0.276276306376621	9.74982207171731	1.84791865806109e-22	2.84816480944847e-21
CYSLTR2	62.5251525383274	1.23190731722958	0.320646107701011	3.84195313039098	0.000122059147676861	0.000246781520710498
CYTH4	1463.05116931796	-1.4288041161431	0.177145255685924	-8.06572047673889	7.28052165035164e-16	5.11598830633663e-15
CYTL1	21.6926244966521	-2.34842637084741	0.565502379463119	-4.15281430482569	3.28411228785382e-05	7.14312997903952e-05
CYYR1	151.330546985954	4.0055911832869	1.17273074758954	3.41561026818823	0.000636392575359155	0.00117755209842109
Dap	6916.04816271396	-1.77061055831292	0.159275119393397	-11.1166801510263	1.04072896150874e-28	3.35607817315042e-27
DAPK3	5614.61013818725	-1.27420434295043	0.148056669968012	-8.60619344758816	7.55267638750165e-18	6.69119111050216e-17
DARS1	949.08761387487	1.09158312734885	0.1790869991684	6.09526728583134	1.092547449473e-09	3.87403523923321e-09
DAW1	19.2030698110829	1.44273709775717	0.596317386465698	2.41941142502669	0.0155456462202816	0.0237909790230197
DBF4	39.8216741472271	1.58535824629282	0.403693529268807	3.92713316253622	8.59643918415722e-05	0.000176896893017667
DBT	176.050562206658	2.3101340136957	0.329502307211977	7.01097978112044	2.36654936736308e-12	1.12144985732529e-11
DCAF1	906.14653913718	1.20800751389682	0.147508592607947	8.18940437664877	2.62522107292552e-16	1.94233528348919e-15
Dcaf10	112.588557172999	1.01225735276603	0.287121781729639	3.52553312628577	0.000422631316377567	0.000798638195149845
DCAF12	251.786098236115	1.07016572251082	0.227750889014086	4.69884322798246	2.61639190920196e-06	6.43410716983926e-06
DCAF16	29.1306802307063	1.78181361200648	0.403147381254196	4.41975737623109	9.88117755613312e-06	2.2835377579393e-05
DCAF17	235.439450351364	1.72700651580496	0.162666332034012	10.6168651755414	2.48775611909103e-26	6.30422810936708e-25
DCAF4	1542.94355600485	1.93654155710913	0.155044291096931	12.4902474216122	8.43907874650225e-36	5.64390909907381e-34
DCAF8	1700.84365659322	1.12349960832486	0.233870738899255	4.8039340603821	1.55578084006634e-06	3.91797984314021e-06
Dcakd	2965.29410006984	-1.01249001533557	0.141346742073002	-7.16316485605765	7.88354480191012e-13	3.94870355398832e-12
DCDC2	6.40069909051445	5.32924900942811	1.11111071916419	4.79632580039991	1.6160236476147e-06	4.06370373510042e-06
Dclk1	560.132830009696	1.52722676618986	0.208646951106853	7.31966970084185	2.4858204168874e-13	1.31896825293419e-12
DCLRE1A	308.90212428287	1.33647595005284	0.148262477643274	9.01425614421784	1.9821100622329e-19	2.11580964450149e-18
DCLRE1C	519.236266471419	1.83899332419816	0.158637899804165	11.5923958049643	4.50356432896773e-31	1.9242729585606e-29
DCPS	959.998955103829	-1.06674156608907	0.102138407622223	-10.4440786861942	1.55962356582414e-25	3.60753829917396e-24
DCST2	25.5269977375335	1.22965103041506	0.487030904600134	2.52479056010755	0.0115767260043006	0.0180436923090639
DCT	192.455940390234	2.11697059877437	0.408569383855359	5.18142250111382	2.20200077840577e-07	6.09303399414238e-07
Dctpp1	351.500111731869	-1.35213851367739	0.139393953140438	-9.70012316327035	3.01134904723184e-22	4.49714281985633e-21
DCUN1D1	471.608777355142	2.06843856099682	0.223950470508212	9.2361429574267	2.55542996524917e-20	3.00977210761583e-19
Dcun1d2	253.970483097805	1.30439876498819	0.186554327527533	6.9920584650907	2.70881943627596e-12	1.27539212025702e-11
DCUN1D4	1342.40725933727	1.39684217181248	0.137710506027392	10.1433232082862	3.54819319385986e-24	6.87622169850309e-23
DDAH2	4908.1972827383	-1.12533243617537	0.156703216562343	-7.18129762019063	6.90528449993078e-13	3.48481253864617e-12
DDO	121.031443479234	1.1996925553076	0.241831459110585	4.96086224563117	7.01809507372046e-07	1.84061958097132e-06
DDR2	6517.38556229433	1.44948128341408	0.121140246268346	11.9653156408749	5.39918826403828e-33	2.85396267620058e-31
DDT	2671.45788792649	-1.14246311538884	0.169494515921323	-6.74041345337186	1.5793655775604e-11	6.84911229603444e-11
DDX17	18282.8825386332	1.43681714270907	0.0843492632697339	17.034139801724	4.58432829611134e-65	2.61170880928832e-62
DDX20	398.986089008902	1.08279767276443	0.17002915756337	6.36830581461224	1.9112754836572e-10	7.39417492193539e-10
Ddx21	282.261926785531	2.12232253485978	0.235433808653337	9.01451897244198	1.977363220403e-19	2.11367623740367e-18
Ddx3x	10101.230327273	1.17866141728349	0.14156465932459	8.32595806684327	8.36494136801164e-17	6.53808577859528e-16
DDX46	1158.60254270674	1.56420373190988	0.11356961858693	13.7730825494724	3.70078970313267e-43	4.86543138577665e-41
DDX49	2302.62980463076	-1.04845512700723	0.141746530398333	-7.39668988059799	1.39621104750571e-13	7.60230737441868e-13
DDX5	18094.4516081638	1.22377415257431	0.100574966694646	12.1677808384445	4.61458144912512e-34	2.64856312874786e-32
DDX52	331.684324460111	1.04872213942815	0.165178193099748	6.34903506175811	2.16669652584191e-10	8.32162945330842e-10
DDX6	523.334132581771	3.96654702843838	0.765401493342832	5.18230897501231	2.19155774304155e-07	6.06632017337864e-07
DEF8	969.789311554929	1.95571173549869	0.25672819892073	7.6178298438597	2.57976051707533e-14	1.51515373324371e-13
Defb36	10.0664416773614	-1.98829590596491	0.711724800654765	-2.79363021231765	0.00521200408848738	0.00854610882519058
DEGS2	32.8492608564617	-1.72452978493987	0.504428068579103	-3.41878236434702	0.000629020157728885	0.00116461098533771
DEK	2704.05792748856	1.16715671649623	0.119812509769682	9.7415263125685	2.00519617476634e-22	3.07210433867091e-21
Dennd1b	40.4061801268447	2.52468481122244	0.521677150333466	4.83955413728321	1.30130740631811e-06	3.31292792518788e-06
DENND1C	141.39208592036	-1.09867254030164	0.212230008343429	-5.17680109838085	2.25722634680709e-07	6.24023286602923e-07
DENND2C	68.8649586729315	1.4856813748494	0.311928572192964	4.76288967183914	1.90840193453162e-06	4.76156343178675e-06
Dennd3	215.026043119931	1.07658459273869	0.264752538695173	4.06638062110607	4.77489271298153e-05	0.000101601050921403
DENND4A	1076.38481832768	1.52463472674511	0.157747596236385	9.66502668262812	4.24509280510689e-22	6.19811887022568e-21
Dennd4c	1073.82407253675	2.76560944479645	0.415589554980181	6.65466543048305	2.83945217499339e-11	1.20089231112863e-10
DENND6A	312.233192336609	2.55296160614273	0.330090184241998	7.73413366412339	1.0410960716863e-14	6.41335193219009e-14
DEPDC1B	6.37306142574906	2.07911986563075	0.852881616930441	2.43775903285804	0.014778621737156	0.0226961620967386
DEPDC7	59.106883651787	1.2715144866673	0.278511897862382	4.56538660081079	4.98574654634175e-06	1.18863535920379e-05
DEPP1	538.890058073456	-1.54333983248257	0.24389189497449	-6.32796687501236	2.48412449087533e-10	9.44642841004804e-10
Dexi	961.189712434502	-1.0494861459407	0.12134470508769	-8.64880049922476	5.20435524682967e-18	4.71235505912522e-17
DGKE	191.108441350289	2.0941359137408	0.282031274520482	7.42519040592686	1.12617789913911e-13	6.19558957244559e-13
DGKG	106.645134880539	1.54886020416488	0.380440448815531	4.07122904251408	4.67657382672722e-05	9.96739523711329e-05
DGKH	25.8180468237783	1.91510796316694	0.429085276774623	4.46323392301539	8.0731832909226e-06	1.88239662545053e-05
DHRS3	3259.4753041102	-1.21474278331231	0.156185037966867	-7.77758739969705	7.39206990667429e-15	4.64101303283526e-14
DHX15	2560.66590754569	1.13215891045297	0.125104326641824	9.04971826989134	1.43337679239179e-19	1.55707639975781e-18
DHX29	992.193444716446	1.07822349519617	0.106087297989663	10.1635494128735	2.88382596824622e-24	5.64364008187828e-23
DHX33	47.0318316196791	1.8095765556055	0.469494373291718	3.85430935608067	0.000116056775388386	0.000235140321262403
DHX36	354.988077026087	3.04945328404302	0.3214238204127	9.48732822641332	2.3703154797431e-21	3.14854859321316e-20
DHX40	631.342755360808	1.31158197165351	0.131112984012741	10.0034484115322	1.47180700080336e-23	2.62332969714453e-22
DHX58	3317.40221437062	-2.33015607962406	0.254682626213732	-9.14925416886732	5.73279631308347e-20	6.52715565417098e-19
Diablo	1417.28020978378	-1.38406143496831	0.171112528999479	-8.08860369875385	6.03525916871797e-16	4.28005332103365e-15
DIAPH2	254.004206182187	1.47577039221225	0.193465762385319	7.62807007305513	2.38294035509609e-14	1.40438270276199e-13
PHF3	2722.06286612717	1.05622995139879	0.105043062020095	10.0552090836492	8.71362690715914e-24	1.60518573755595e-22
DIO2	343.381858636597	1.51265881237505	0.251933280747627	6.00420400149654	1.92272831066522e-09	6.66563147952499e-09
DIP2A	1119.07107361139	1.30045064622399	0.142612754133046	9.118754168444	7.59928448690418e-20	8.50743769851238e-19
DIXDC1	1758.55954596087	1.34756484788403	0.180933608113291	7.44784156982184	9.487966005045e-14	5.2767377402982e-13
DKK1	31.0310969029628	1.12619352901741	0.422502888581021	2.66552859034819	0.00768673953380878	0.0122780298555604
DKKL1	24.4918478733446	-1.01286541824128	0.435878565909592	-2.32373302442075	0.0201398073251036	0.0303359299133121
Dleu7	61.1185891465916	2.30977666503971	0.335433935861301	6.88593615046387	5.74087373082415e-12	2.62503328559861e-11
Dlg3	69.2702907669746	1.59644921048565	0.272908409922741	5.84976187042971	4.92277274702599e-09	1.62041708527186e-08
Dlgap3	40.8482132014079	-1.6939613711246	0.329475423814209	-5.14138915587169	2.72714526595844e-07	7.4842013346963e-07
DLGAP5	98.5831102708821	-2.00853348864889	0.267355198914474	-7.51260307188346	5.79630721642492e-14	3.28756628329823e-13
DLK1	6342.56664431387	-1.43196924423515	0.161373442584496	-8.87363633880069	7.07954768203039e-19	7.06668413010977e-18
DLL3	46.3306914228743	-1.16623239380894	0.313974540500721	-3.71441707327307	0.000203672644302506	0.000399960757648558
DMAP1	659.14748097238	-1.03260161938446	0.140484641869939	-7.3502811812016	1.97790330236527e-13	1.05786191227339e-12
DMC1	24.5636187857538	1.32580812959812	0.354267745141099	3.74239017743507	0.000182278201991519	0.000360494469104162
DMD	526.203878177038	3.85698550539515	0.476017325779769	8.10261580096267	5.37899011857229e-16	3.84299238290195e-15
DMGDH	82.4166427020759	1.44042838623963	0.294190016118388	4.89625176695313	9.7681903025946e-07	2.52189162864233e-06
DMTF1	1536.76954896131	1.31448392133958	0.106577167998859	12.3336352993885	5.96916955825398e-35	3.7941225679778e-33
Dmwd	1463.92415047104	-1.02584082525487	0.13408714042476	-7.65055337898339	2.00116246439028e-14	1.18894866849175e-13
DMXL1	622.383712990803	2.77739857672176	0.19725425021262	14.0802977564641	5.01978418315794e-45	7.64498220844905e-43
DNA2	39.882813831553	1.91349970839277	0.404505518136478	4.73046626708111	2.24004747849655e-06	5.54942991049023e-06
Dnaaf1	20.3862664866242	-1.29461173685703	0.541637793043977	-2.39017984616875	0.0168401241812707	0.0256368557161823
Dnah1	17.0548960399004	1.16886503695679	0.478286294659117	2.44386061237623	0.0145310394508837	0.0223337778610605
DNAH12	35.134823430723	1.46164749705918	0.32332652130544	4.52065451098084	6.16487297087872e-06	1.45687626421964e-05
DNAH14	140.077634781232	2.31995383639932	0.225746952363512	10.2767891752691	8.96650488036698e-25	1.86887233156917e-23
DNAH17	55.5430391525381	-1.42409893685033	0.258113742233021	-5.51733094305638	3.44186914090053e-08	1.03262787449448e-07
DNAH5	49.4658060608234	1.65461375395106	0.327706381902886	5.04907394339788	4.43956885973469e-07	1.19115611593272e-06
Dnah7	22.4501570686577	-1.32666081736352	0.459224578153666	-2.88891509835432	0.00386573432877905	0.00644792078131419
DNAH9	10.2987283901623	1.39871406284719	0.646839235090762	2.16238284100211	0.03058867907428	0.0446620846246393
DNAJB14	629.952173297953	3.45175759198257	0.442180055671047	7.80622632729155	5.89257226080736e-15	3.74388874497062e-14
DNAJB4	1036.12763923801	1.68851533153094	0.185907465608374	9.08255795971052	1.06052584019445e-19	1.1685536156068e-18
DNAJC10	4331.6869929523	1.1465914392196	0.131207430089095	8.73876912642079	2.35663922178652e-18	2.22528081703623e-17
Dnajc11	1263.15332030856	-1.31180859050561	0.129375430573292	-10.1395495627932	3.6879616037643e-24	7.12666148104302e-23
