	logFC	AveExpr	t	P.Value	adj.P.Val	B	change
Med19	-0.0155237997957666	3.51053492015001	-0.328448832148847	0.749165540156856	0.999697470640244	-5.45296889821105	NOT
Ctcfl	0.0088484707368996	0.0517912741171698	0.328423608560096	0.74918405978776	0.999697470640244	-5.45297641515669	NOT
Ndor1	-0.0320914317777383	3.33119805511362	-0.328299424514093	0.749275240467307	0.999697470640244	-5.45301341534492	NOT
Gsap	-0.0191111975790889	2.71083177933291	-0.3282178841999	0.749335112682414	0.999697470640244	-5.45303770256058	NOT
Dctd	-0.0343998246346686	0.595248469595722	-0.32817308309822	0.749368009312979	0.999697470640244	-5.45305104430069	NOT
Gm44570	0.0108355208410572	0.0312025176681472	0.328148030854786	0.749386404946662	0.999697470640244	-5.45305850406836	NOT
Sgf29	-0.0289336253597748	2.07500909171051	-0.328147828550667	0.749386553497398	0.999697470640244	-5.45305856430589	NOT
Gm4799	0.0194401861521581	0.599315116084763	0.327990392540072	0.749502161089571	0.999697470640244	-5.45310543103424	NOT
Mybl2	0.0310841786191075	0.831894870210621	0.327962227174919	0.749522844017673	0.999697470640244	-5.45311381319615	NOT
Hba-a2	-0.068270372911383	3.25152106255933	-0.32793161948062	0.749545320678727	0.999697470640244	-5.45312292141169	NOT
Tgm2	-0.0295483667009605	1.23952364065506	-0.327774191008311	0.749660931637049	0.999697470640244	-5.45316975575575	NOT
Man1b1	0.0238791821145623	4.21078944158044	0.327767290076671	0.749665999631709	0.999697470640244	-5.45317180825333	NOT
Zfp821	0.019899375487386	3.5862250926748	0.327726571240942	0.749695903505795	0.999697470640244	-5.45318391812365	NOT
Rexo4	0.0177189199946677	3.50936795403758	0.327696332674892	0.749718110960239	0.999697470640244	-5.45319291018891	NOT
Rragd	-0.0225331372169002	4.28579439899083	-0.327677378738818	0.749732031010398	0.999697470640244	-5.45319854612238	NOT
Atp5d	-0.0157804057990429	3.61681516460377	-0.327629861438577	0.74976692882912	0.999697470640244	-5.45321267394433	NOT
A930003O13Rik	-0.025394232903869	3.56608072549608	-0.32759821371681	0.74979017198489	0.999697470640244	-5.45322208232112	NOT
Smim12	-0.0335727215945718	2.05685354207516	-0.327509185267915	0.749855558888173	0.999697470640244	-5.4532485443408	NOT
Mmp21	0.0145075841321735	0.0507845399885727	0.327501958869437	0.749860866404062	0.999697470640244	-5.45325069194283	NOT
Arap1	0.0308775914483353	3.2926516573601	0.327497807199159	0.749863915654752	0.999697470640244	-5.4532519257503	NOT
Gm42553	0.00894846938980338	0.0389977372617089	0.32745596464631	0.749894647738015	0.999697470640244	-5.45326435980997	NOT
Emc4	0.0168606032764091	3.4906380952239	0.327413082693075	0.749926143703723	0.999697470640244	-5.45327710113222	NOT
Rnf13	0.0148757193806567	4.90051693588367	0.327404982120073	0.74993209347193	0.999697470640244	-5.45327950783624	NOT
Gm26633	0.0114431194471296	0.0397605363786745	0.327390969383987	0.749942385689455	0.999697470640244	-5.45328367092404	NOT
Gm49168	-0.00737106519842486	0.0208827167538203	-0.327324171011241	0.749991449145322	0.999697470640244	-5.45330351387219	NOT
Gm17097	-0.0123360935550091	0.119920431528082	-0.327244874601203	0.750049693931462	0.999697470640244	-5.45332706432428	NOT
Gpr35	0.0423516853689932	1.02897494684213	0.327241473704333	0.750052191994385	0.999697470640244	-5.45332807424117	NOT
Acsl4	-0.0208457904018796	3.7127665326384	-0.327236942518531	0.750055520293841	0.999697470640244	-5.45332941978826	NOT
Bcor	-0.0175203786533207	5.15886326718405	-0.327176435238538	0.750099965320612	0.999697470640244	-5.45334738583554	NOT
Capns1	-0.0314577416424342	3.84645608157678	-0.327113187947225	0.750146424017118	0.999697470640244	-5.45336616199105	NOT
Gm42984	0.0151929187758452	0.1689921101966	0.327100961200421	0.750155405371458	0.999697470640244	-5.4533697913236	NOT
Plekhn1	-0.0205105545548795	4.64698263615285	-0.327076117998303	0.750173654466971	0.999697470640244	-5.4533771652602	NOT
Gm45069	-0.0113265149381636	0.0303603802543155	-0.327062087967679	0.750183960591574	0.999697470640244	-5.45338132939957	NOT
Gm45205	0.0348640087790488	1.21578702288491	0.327025506424251	0.750210832759102	0.999697470640244	-5.45339218605027	NOT
Gm49064	0.0232363285825449	0.958573816691736	0.327010708934597	0.750221702837609	0.999697470640244	-5.45339657730457	NOT
Adgrl4	-0.0324682278648286	2.19251033124439	-0.326946394980742	0.750268947847669	0.999697470640244	-5.45341566064848	NOT
Gas6	-0.0292534364541946	5.19639565873148	-0.326817689398551	0.750363498167122	0.999697470640244	-5.45345383938216	NOT
Drc1	0.0132111469597406	0.210811127061672	0.326792590940971	0.750381936621152	0.999697470640244	-5.45346128278344	NOT
Aldh1b1	-0.0212737154438935	0.351773810900054	-0.326787657152204	0.750385561223257	0.999697470640244	-5.45346274592206	NOT
Plekhf1	0.026735400584979	0.526790545312429	0.326771520082462	0.750397416346859	0.999697470640244	-5.45346753129657	NOT
Tctex1d2	-0.0274715666372808	2.11397904634061	-0.326765867325633	0.750401569169587	0.999697470640244	-5.45346920754131	NOT
Emp3	0.0185897442198718	0.183139714606088	0.326738265784916	0.750421846882821	0.999697470640244	-5.45347739197959	NOT
Csf2rb	-0.0122023382808447	0.0954223713619854	-0.326711553778178	0.750441471281244	0.999697470640244	-5.45348531200977	NOT
Zfp758	-0.0243447482975603	3.71177332989041	-0.326668879029211	0.750472823346752	0.999697470640244	-5.45349796363393	NOT
Gm5389	-0.0115131620318139	0.140989065995054	-0.326656900568001	0.750481623706463	0.999697470640244	-5.45350151455384	NOT
Gm38366	-0.0370833189006589	2.31645422326538	-0.3266174375661	0.750510616727741	0.999697470640244	-5.453513212149	NOT
Anapc10	-0.0222386403960064	3.00896533256402	-0.326576041039278	0.750541030724075	0.999697470640244	-5.45352548139576	NOT
Rnaseh2b	-0.0374112534248644	1.85772992941073	-0.32654802690032	0.75056161294371	0.999697470640244	-5.45353378346261	NOT
Rpl39-ps	0.0104477778379677	0.0387647286549258	0.326498157867706	0.75059825264049	0.999697470640244	-5.45354856056688	NOT
Psmc6	-0.00982996885517726	5.00211062250407	-0.326335429436752	0.750717816721954	0.999697470640244	-5.45359676464747	NOT
Gm15179	-0.00976257968416679	0.028092079553388	-0.326261736627511	0.750771964495481	0.999697470640244	-5.45361858651576	NOT
Gm48512	-0.0128488485283009	0.0899316112962549	-0.326233007736632	0.750793074203769	0.999697470640244	-5.45362709239355	NOT
Iqsec3	-0.0153500267724203	6.35533225318613	-0.326196078282657	0.750820209921309	0.999697470640244	-5.45363802517092	NOT
Gm43316	0.0261451641044007	2.63864285327194	0.326159101055134	0.750847381098495	0.999697470640244	-5.45364897088094	NOT
Fhdc1	-0.0287650271613891	1.79697618572515	-0.326158849070565	0.750847566260093	0.999697470640244	-5.45364904546729	NOT
Gm27680	0.0130857119565989	0.191397987908209	0.326101073317604	0.750890021084601	0.999697470640244	-5.4536661453566	NOT
Cachd1	-0.0145300080103545	1.85509896010121	-0.326052522563579	0.750925697859827	0.999697470640244	-5.45368051263646	NOT
Dsp	0.0158859351176946	0.234082589985222	0.326043425077005	0.750932383076218	0.999697470640244	-5.45368320455875	NOT
Gm48536	0.0264231982770159	0.657108909397091	0.32600356643244	0.750961673141268	0.999697470640244	-5.45369499776226	NOT
Hacd2	0.0297197818523104	1.76037417267068	0.325988382226665	0.75097283134079	0.999697470640244	-5.45369949002923	NOT
4930570G19Rik	0.0244384178130553	3.31916061645238	0.325908863053955	0.75103126743433	0.999697470640244	-5.45372301254386	NOT
Zfp219	-0.0198401115948492	3.61802570330638	-0.325851928012141	0.751073108183741	0.999697470640244	-5.45373985102009	NOT
Fxyd1	0.0234676326085821	2.10501108659068	0.325815237480107	0.75110007197864	0.999697470640244	-5.45375070068307	NOT
Gm13828	0.00993194884603852	0.0715504749916775	0.325814314901445	0.751100749984273	0.999697470640244	-5.45375097348106	NOT
Rbm27	0.0161945678950278	4.9683504188775	0.325797177038052	0.751113344688134	0.999697470640244	-5.45375604085198	NOT
Tmem202	0.0161976218282724	0.144177460570175	0.325793055097964	0.751116373934477	0.999697470640244	-5.45375725959982	NOT
4930579G24Rik	0.0325473599157457	1.30959265669255	0.325769969295471	0.751133339954821	0.999697470640244	-5.45376408517819	NOT
Cwh43	0.0085469978257552	0.0241357162496831	0.325756589853463	0.751143172723238	0.999697470640244	-5.45376804074529	NOT
Ppp4r2	-0.0139023633555207	4.77737581062909	-0.325706871637436	0.751179711852488	0.999697470640244	-5.4537827383049	NOT
Yipf2	0.0371050371845475	2.87525681837161	0.325690029132573	0.751192089965714	0.999697470640244	-5.45378771674236	NOT
Sgo1	0.0131080488810498	0.218927285119667	0.325656484056158	0.751216743570253	0.999697470640244	-5.45379763150595	NOT
Serinc3	-0.0151528238329384	5.79943870085285	-0.325629390104927	0.751236656201063	0.999697470640244	-5.45380563881241	NOT
Elp4	-0.0160815746234027	2.7554688783341	-0.325543519105195	0.75129976813536	0.999697470640244	-5.45383101270408	NOT
Gm45289	-0.0233634662585113	2.0412402483742	-0.32552576996644	0.751312813319461	0.999697470640244	-5.45383625655547	NOT
Csrp3	-0.0149471075597594	0.163279400897103	-0.32551512911385	0.751320634125844	0.999697470640244	-5.45383940018261	NOT
Rbm5	0.0100879481499687	6.85628769033033	0.325303133797586	0.751476452425847	0.999697470640244	-5.4539020090512	NOT
Acat3	0.0119513560455777	0.167320530459373	0.325246881250148	0.751517800470235	0.999697470640244	-5.45391861550855	NOT
Htra4	-0.0189303925752543	0.190847145768213	-0.325216538745345	0.751540103858835	0.999697470640244	-5.45392757183237	NOT
Simc1	0.0267997288853541	3.07867256286388	0.325206200534623	0.751547703059669	0.999697470640244	-5.45393062321887	NOT
Clint1	-0.0188377377655895	3.65687825742912	-0.32518200137719	0.751565490990669	0.999697470640244	-5.4539377653788	NOT
Gm15267	0.0107678467072463	0.0645448212359888	0.325101903109635	0.751624369433071	0.999697470640244	-5.45396140194856	NOT
Plekhm1	-0.0173822711539167	2.93079310566147	-0.325029519212466	0.751677578647008	0.999697470640244	-5.45398275715899	NOT
St3gal1	-0.0171686186695922	4.04068861880501	-0.325006855693864	0.751694238819914	0.999697470640244	-5.45398944255653	NOT
Zkscan5	0.0149613539863027	3.14427306399675	0.324993866195952	0.751703787586228	0.999697470640244	-5.45399327405811	NOT
Homer1	-0.0247494558241647	4.83867364753315	-0.324939595749711	0.751743683043607	0.999697470640244	-5.45400928055001	NOT
Gm21750	-0.0127083955825189	0.0538943049139152	-0.324931214025861	0.751749844710352	0.999697470640244	-5.4540117524178	NOT
Gm1859	0.00878357367365744	0.0288192427583653	0.324918126426414	0.751759465849537	0.999697470640244	-5.45401561197852	NOT
Bicral	0.0180192301669745	4.75025531529404	0.324746498322498	0.75188563961389	0.999697470640244	-5.45406621142271	NOT
AV099323	0.0113113137703636	0.130526867139007	0.324627504421768	0.751973123409561	0.999697470640244	-5.45410127791438	NOT
Gm9347	0.0169783882024013	0.0920246536056859	0.324572220970162	0.752013768810399	0.999697470640244	-5.45411756520896	NOT
Gm4691	0.0105797899375767	0.238109657150382	0.324490784496003	0.752073643832792	0.999697470640244	-5.45414155262421	NOT
Card19	0.0226433242274226	2.05540336797764	0.32448881205986	0.752075094060046	0.999697470640244	-5.45414213353968	NOT
Gm7527	-0.011274381540635	0.0644275344158341	-0.324481727846184	0.752080302713405	0.999697470640244	-5.45414421993083	NOT
Fezf2	0.0276928824331162	1.3152508589593	0.324444914722959	0.752107369695	0.999697470640244	-5.45415506114836	NOT
Gm17484	0.0285121804758531	0.649485901224302	0.324377970170209	0.752156591818651	0.999697470640244	-5.45417477279171	NOT
App	0.0157017930141512	6.34690983034418	0.324344638374545	0.752181100022589	0.999697470640244	-5.45418458576817	NOT
Ppp1r15b	0.0184841328431405	4.27076254673472	0.324327567118636	0.752193652287704	0.999697470640244	-5.45418961121371	NOT
Rpl41	0.0359915337536224	5.05838550934788	0.32426118373299	0.752242463816764	0.999697470640244	-5.45420915073578	NOT
Gbx2	0.0103382450849308	0.143646359699369	0.324257591753741	0.752245105022218	0.999697470640244	-5.45421020790036	NOT
Gm12701	-0.0135257920102979	0.122848699999929	-0.324169547056228	0.752309845899446	0.999697470640244	-5.45423611698486	NOT
C730002L08Rik	0.00756796092662613	0.0149063295736596	0.324084167874251	0.752372628691173	0.999697470640244	-5.45426123512156	NOT
Pmpca	-0.0177153454630296	4.30440913913335	-0.32408052268902	0.75237530918642	0.999697470640244	-5.45426230737338	NOT
Gm13620	0.0179539768976548	0.209239220368218	0.323996276221642	0.752437260975998	0.999697470640244	-5.45428708566622	NOT
Ppp1r1c	0.0196112286073036	0.552582058322136	0.323935787516064	0.752481743304069	0.999697470640244	-5.45430487252491	NOT
St13	0.0142589531237157	6.01373890875439	0.323825749199258	0.752562665970585	0.999697470640244	-5.45433722125802	NOT
Gba	0.0268352065507996	3.05486645051026	0.323722290958278	0.752638752476975	0.999697470640244	-5.45436762581164	NOT
Smim8	0.0338123082358845	2.23568979073572	0.323703660999201	0.752652453840116	0.999697470640244	-5.45437309982028	NOT
Crlf3	0.0273845038667239	4.75888418923739	0.323640707421966	0.752698753576475	0.999697470640244	-5.45439159508478	NOT
Lrp2	0.0384790589583552	4.53006585301541	0.323250849279803	0.752985500831247	0.999697470640244	-5.45450605409444	NOT
Ascc1	-0.0250377968346871	2.55154155311437	-0.323247815977073	0.752987732030644	0.999697470640244	-5.45450694411793	NOT
Gm40309	0.0175936367831286	2.62787392084378	0.323140250736954	0.753066855078988	0.999697470640244	-5.4545385003472	NOT
Cd274	-0.032666837189489	0.589981684744053	-0.32313854868092	0.753068107104685	0.999697470640244	-5.45453899959402	NOT
Gm44231	-0.0199205499236458	0.91481856134317	-0.322920800746625	0.753228287793122	0.999697470640244	-5.45460284820491	NOT
Gm5745	0.00852835424778244	0.0358681619226346	0.322847160353308	0.753282462230525	0.999697470640244	-5.45462443171978	NOT
Gm45534	-0.030964258768301	3.08787044933538	-0.322846321757041	0.753283079161971	0.999697470640244	-5.45462467747914	NOT
Esf1	-0.0291890276319415	3.61679119226577	-0.322660846060491	0.753419532818941	0.999697470640244	-5.45467901774471	NOT
Fbrs	0.020180410280684	3.48037731958584	0.322597668149844	0.753466014556598	0.999697470640244	-5.45469752050779	NOT
Galnt4	-0.0132049243573157	4.88129208788582	-0.322535504127427	0.75351175135308	0.999697470640244	-5.4547157228819	NOT
Zc3hav1l	0.0153733470971028	1.11121449752503	0.32228985069433	0.753692499097664	0.999697470640244	-5.45478761964388	NOT
Tubb2a-ps2	0.022633117089897	0.192262012701552	0.322281472174606	0.753698664148504	0.999697470640244	-5.45479007088849	NOT
Oaz2-ps	-0.0101953001806574	0.0455153048245265	-0.32227381883774	0.753704295613828	0.999697470640244	-5.45479230991706	NOT
Gm7891	0.00922286950934919	0.0230810715176794	0.32226320856281	0.753712102873251	0.999697470640244	-5.4547954139293	NOT
Rnd2	-0.021744227310359	2.85654465764832	-0.322200398802724	0.753758320185826	0.999697470640244	-5.45481378673996	NOT
Gm45344	-0.0267811176232775	0.260253136969571	-0.322200173554584	0.753758485932018	0.999697470640244	-5.45481385262217	NOT
Gm38272	0.00806173519207436	0.0163057277869783	0.322150170123347	0.753795280691585	0.999697470640244	-5.45482847687597	NOT
Tmem150b	0.0204304037102292	0.460802446144305	0.322074919812171	0.753850654447367	0.999697470640244	-5.45485048078011	NOT
Gm20634	0.0349832362746245	3.56498544882016	0.322074122687385	0.753851241028072	0.999697470640244	-5.45485071384008	NOT
Gm7488	0.0313789285036854	2.30674115398234	0.322070211302774	0.753854119303428	0.999697470640244	-5.45485185742598	NOT
Gm7493	0.0133513430482882	0.292232171999265	0.322067295762201	0.753856264768383	0.999697470640244	-5.45485270984447	NOT
Gm29961	-0.00926926068550131	0.0743677647981951	-0.322065142685119	0.753857849159134	0.999697470640244	-5.45485333933617	NOT
2310002D06Rik	0.00821437824324642	0.0185962601952299	0.322058493972951	0.753862741772768	0.999697470640244	-5.45485528318358	NOT
Spint2	0.0261077370014399	3.02677319852364	0.321952311301001	0.753940880369892	0.999697470640244	-5.45488632191579	NOT
Cspg4	-0.0263191795692945	1.20824185944432	-0.321796344651033	0.754055659680642	0.999697470640244	-5.45493189509852	NOT
Slc7a5	-0.0321841249805106	3.08319776322991	-0.321724806223913	0.754108308486739	0.999697470640244	-5.45495279128617	NOT
Rpl18a-ps1	-0.00873816067884103	0.0351932590678964	-0.321652063521336	0.754161844930871	0.999697470640244	-5.45497403458619	NOT
Trmt10b	0.0258125003474057	1.75475125486675	0.321622656859495	0.754183487736971	0.999697470640244	-5.4549826209823	NOT
C430014B12Rik	-0.0149116138548331	0.144040880114125	-0.321568774878933	0.754223144540982	0.999697470640244	-5.45499835189111	NOT
