ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	16/661	405/28928	0.0395061728395062	1.72894790907902	2.25911829844663	0.025017415869905	0.217482713860118	0.188335226154946	Thbs1/Tgfbr3/Col1a2/Bmpr1b/Spred1/Itga3/Itgb8/Pelo/Sinhcaf/Mstn/Cidea/Nfia/Adam17/Sap30/Inhba/Myd88	16
BP	GO:0007044	cell-substrate junction assembly	6/661	98/28928	0.0612244897959184	2.67942820093242	2.54662340575065	0.02501915998556	0.217482713860118	0.188335226154946	Myoc/Col17a1/Rac1/Enpp2/Fam107a/Mmp14	6
BP	GO:0007405	neuroblast proliferation	6/661	98/28928	0.0612244897959184	2.67942820093242	2.54662340575065	0.02501915998556	0.217482713860118	0.188335226154946	Sall1/Itgb1/Bex1/Smo/Fgfr2/Aspm	6
BP	GO:0006066	alcohol metabolic process	15/661	372/28928	0.0403225806451613	1.76467717534527	2.26993529975465	0.025103606682295	0.217482713860118	0.188335226154946	Tpk1/Akr1b8/Mvk/Ebp/Cubn/Slc5a3/Adcyap1r1/Plcg2/Pla2g4a/Hmgcs2/Npy1r/Rdh8/Rdh9/Arv1/Cyp1b1	15
BP	GO:0007548	sex differentiation	15/661	372/28928	0.0403225806451613	1.76467717534527	2.26993529975465	0.025103606682295	0.217482713860118	0.188335226154946	Bmpr1b/Cbx2/Nos3/Tcf7/Angpt1/Pla2g4a/Adcyap1/Pdgfra/Rac1/Aspm/Inhba/Csmd1/Serpinb6a/Mmp14/Cyp1b1	15
BP	GO:0045840	positive regulation of mitotic nuclear division	4/661	49/28928	0.0816326530612245	3.57257093457655	2.75604872493537	0.0254465230651351	0.217589615091867	0.188427800260264	Btc/Mad2l1bp/Met/Nusap1	4
BP	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	3/661	28/28928	0.107142857142857	4.68899935163173	2.98642244724006	0.0254600001395047	0.217589615091867	0.188427800260264	Thbs1/H2-Ab1/Ctss	3
BP	GO:0032703	negative regulation of interleukin-2 production	3/661	28/28928	0.107142857142857	4.68899935163173	2.98642244724006	0.0254600001395047	0.217589615091867	0.188427800260264	Ezr/Nr1h4/Hdac7	3
BP	GO:0045780	positive regulation of bone resorption	3/661	28/28928	0.107142857142857	4.68899935163173	2.98642244724006	0.0254600001395047	0.217589615091867	0.188427800260264	Tmem64/Trf/Tnfrsf11a	3
BP	GO:0055081	monoatomic anion homeostasis	3/661	28/28928	0.107142857142857	4.68899935163173	2.98642244724006	0.0254600001395047	0.217589615091867	0.188427800260264	Slc12a8/Car12/Slc12a7	3
BP	GO:0070498	interleukin-1-mediated signaling pathway	3/661	28/28928	0.107142857142857	4.68899935163173	2.98642244724006	0.0254600001395047	0.217589615091867	0.188427800260264	Irak3/Nfkbia/Myd88	3
BP	GO:0090103	cochlea morphogenesis	3/661	28/28928	0.107142857142857	4.68899935163173	2.98642244724006	0.0254600001395047	0.217589615091867	0.188427800260264	Tbx18/Gli2/Rac1	3
BP	GO:0032868	response to insulin	13/661	308/28928	0.0422077922077922	1.84718156276401	2.28575462537193	0.0257829379566994	0.219014318756563	0.189661562163138	Uchl3/Sh2b2/Prkcd/Nr1h4/Ctsk/Sp7/Hmgcs2/Pip4k2a/Mstn/Col1a1/Tnfrsf11a/Ywhag/Slc2a4	13
BP	GO:0021695	cerebellar cortex development	5/661	73/28928	0.0684931506849315	2.99753383209334	2.61310946185472	0.0258245932665294	0.219014318756563	0.189661562163138	Kif14/Gli2/Cend1/Smo/Coq8b	5
BP	GO:0035315	hair cell differentiation	5/661	73/28928	0.0684931506849315	2.99753383209334	2.61310946185472	0.0258245932665294	0.219014318756563	0.189661562163138	Mycl/Pdzd7/Pls1/Rac1/Tprn	5
BP	GO:0070613	regulation of protein processing	5/661	73/28928	0.0684931506849315	2.99753383209334	2.61310946185472	0.0258245932665294	0.219014318756563	0.189661562163138	Thbs1/Ctnnd1/Timm23/Nkd2/Mmp14	5
BP	GO:0048839	inner ear development	11/661	245/28928	0.0448979591836735	1.9649140140171	2.31938015942662	0.0260580136966624	0.219988722315141	0.190505374120943	Tmie/Tbx18/Maf/Gli2/Mycl/Pdzd7/Pls1/Rac1/Tprn/Kcnq4/Fgfr2	11
BP	GO:0031960	response to corticosteroid	9/661	184/28928	0.0489130434782609	2.1406301387884	2.37351904171678	0.0260984549746031	0.219988722315141	0.190505374120943	Hmgcs2/Adcyap1/Serpinf1/Mstn/Inhba/Fam107a/Pcsk1/Th/Cyp1b1	9
BP	GO:0045766	positive regulation of angiogenesis	9/661	184/28928	0.0489130434782609	2.1406301387884	2.37351904171678	0.0260984549746031	0.219988722315141	0.190505374120943	Thbs1/Itgb8/Tnfrsf1a/Ninj1/Itgb1/Pdcl3/Nos3/Nfe2l2/Cyp1b1	9
BP	GO:0008593	regulation of Notch signaling pathway	6/661	99/28928	0.0606060606060606	2.65236326960987	2.51837795357727	0.0261382579484446	0.219988722315141	0.190505374120943	Reck/Dll4/Rfng/Nfkbia/Yap1/Mmp14	6
BP	GO:0010001	glial cell differentiation	13/661	309/28928	0.0420711974110032	1.84120362890394	2.27334693312134	0.0263776383456113	0.221192241953604	0.191547595542907	Dab1/Myoc/Smo/Gpc1/Nfia/Gpr157/Enpp2/Nab2/Myd88/Tnfrsf21/Tlr4/Vps13a/Adgrg6	13
BP	GO:0050729	positive regulation of inflammatory response	8/661	155/28928	0.0516129032258065	2.25878678444195	2.40291284550811	0.0264311488577946	0.221192241953604	0.191547595542907	Tnfrsf1a/Ninj1/Plcg2/Nfkbia/Hyal2/Tnfrsf11a/Tlr4/Ctss	8
BP	GO:0106106	cold-induced thermogenesis	8/661	155/28928	0.0516129032258065	2.25878678444195	2.40291284550811	0.0264311488577946	0.221192241953604	0.191547595542907	Dio2/Decr1/Adcyap1/Cidea/Clstn3/Adam17/Tlr4/Ddit3	8
BP	GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	4/661	50/28928	0.08	3.50111951588502	2.70675195539982	0.027175058651672	0.226561176367141	0.196196974148854	Thbs1/Bmpr1b/Gpx1/Atf3	4
BP	GO:1902459	positive regulation of stem cell population maintenance	4/661	50/28928	0.08	3.50111951588502	2.70675195539982	0.027175058651672	0.226561176367141	0.196196974148854	Sinhcaf/Actl6b/Sap30/Yap1	4
BP	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	6/661	100/28928	0.06	2.62583963691377	2.49047977124929	0.0272901038418839	0.226666584818049	0.196288255538938	Tgfbr3/Spred1/Sinhcaf/Cidea/Adam17/Sap30	6
BP	GO:0033209	tumor necrosis factor-mediated signaling pathway	6/661	100/28928	0.06	2.62583963691377	2.49047977124929	0.0272901038418839	0.226666584818049	0.196288255538938	Traip/Nr1h4/Tnfrsf1a/Nfkbia/Adam17/Tnfrsf11a	6
BP	GO:1902115	regulation of organelle assembly	11/661	247/28928	0.0445344129554656	1.94900377908579	2.29050815223572	0.027433786174578	0.227102516266432	0.196665762543803	Arhgef5/Ezr/Nptxr/Abi3bp/Rab11fip3/Snx7/C9orf72/Cep295nl/Pqbp1/Pip4k2a/Yap1	11
BP	GO:0120032	regulation of plasma membrane bounded cell projection assembly	10/661	216/28928	0.0462962962962963	2.02611083095198	2.31473880717077	0.02744518775752	0.227102516266432	0.196665762543803	Prkcd/Epha2/Rab11fip3/Rac1/Actr2/Pqbp1/Mstn/Rala/Yap1/Cdc42ep2	10
BP	GO:0001704	formation of primary germ layer	7/661	128/28928	0.0546875	2.39334341906203	2.41590292565027	0.027905765105835	0.22727061136689	0.196811329187691	Col8a1/Itga3/Itgb1/Epha2/Mmp15/Inhba/Mmp14	7
BP	GO:0032602	chemokine production	7/661	128/28928	0.0546875	2.39334341906203	2.41590292565027	0.027905765105835	0.22727061136689	0.196811329187691	Nr1h4/Epha2/Adcyap1/Adam17/Myd88/Tlr4/Vps13a	7
BP	GO:0045445	myoblast differentiation	7/661	128/28928	0.0546875	2.39334341906203	2.41590292565027	0.027905765105835	0.22727061136689	0.196811329187691	Smarcd2/Gpx1/Itgb1/Actl6b/Mstn/Mapk12/Ddit3	7
BP	GO:0006691	leukotriene metabolic process	3/661	29/28928	0.103448275862069	4.52730971881684	2.90612141342906	0.0279275384196043	0.22727061136689	0.196811329187691	Pla2g4a/Cyp4f14/Tlr4	3
BP	GO:0007263	nitric oxide mediated signal transduction	3/661	29/28928	0.103448275862069	4.52730971881684	2.90612141342906	0.0279275384196043	0.22727061136689	0.196811329187691	Thbs1/Nos3/Mt2	3
BP	GO:0015740	C4-dicarboxylate transport	3/661	29/28928	0.103448275862069	4.52730971881684	2.90612141342906	0.0279275384196043	0.22727061136689	0.196811329187691	Prkcd/Slc25a13/Slc13a3	3
BP	GO:0035988	chondrocyte proliferation	3/661	29/28928	0.103448275862069	4.52730971881684	2.90612141342906	0.0279275384196043	0.22727061136689	0.196811329187691	Bmpr1b/Scube2/Mmp14	3
BP	GO:0099188	postsynaptic cytoskeleton organization	3/661	29/28928	0.103448275862069	4.52730971881684	2.90612141342906	0.0279275384196043	0.22727061136689	0.196811329187691	Ezr/Rac1/Sh3gl2	3
BP	GO:2000193	positive regulation of fatty acid transport	3/661	29/28928	0.103448275862069	4.52730971881684	2.90612141342906	0.0279275384196043	0.22727061136689	0.196811329187691	Pla2g4a/Fabp3/Tnfrsf11a	3
BP	GO:0001656	metanephros development	6/661	101/28928	0.0594059405940594	2.5998412246671	2.46292061812806	0.0284750247285901	0.229621621375729	0.198847251923105	Sall1/Smo/Pdgfra/Fras1/Slc5a1/Yap1	6
BP	GO:0008589	regulation of smoothened signaling pathway	6/661	101/28928	0.0594059405940594	2.5998412246671	2.46292061812806	0.0284750247285901	0.229621621375729	0.198847251923105	Sall1/Gli2/Tedc2/Smo/Fgfr2/Scube2	6
BP	GO:1904018	positive regulation of vasculature development	9/661	187/28928	0.0481283422459893	2.10628847880783	2.3208700468727	0.0285574223040309	0.229621621375729	0.198847251923105	Thbs1/Itgb8/Tnfrsf1a/Ninj1/Itgb1/Pdcl3/Nos3/Nfe2l2/Cyp1b1	9
BP	GO:0010761	fibroblast migration	5/661	75/28928	0.0666666666666667	2.91759959657085	2.54276158441669	0.0286083592965312	0.229621621375729	0.198847251923105	Thbs1/Itgb1/Rac1/Hyal2/Fndc3b	5
BP	GO:0050818	regulation of coagulation	5/661	75/28928	0.0666666666666667	2.91759959657085	2.54276158441669	0.0286083592965312	0.229621621375729	0.198847251923105	Thbs1/Prkcd/Angpt1/Pdgfra/Nfe2l2	5
BP	GO:0055001	muscle cell development	11/661	249/28928	0.0441767068273092	1.93334913025779	2.26190503207466	0.0288611413571905	0.229621621375729	0.198847251923105	Efemp2/Tbx18/Myh11/Myo18b/Cavin4/Gpx1/Itgb1/Smo/Sypl2/Pdgfra/Met	11
BP	GO:0006767	water-soluble vitamin metabolic process	4/661	51/28928	0.0784313725490196	3.43247011361277	2.65869875836218	0.0289720904342282	0.229621621375729	0.198847251923105	Tpk1/Cubn/Clstn3/Shmt1	4
BP	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	4/661	51/28928	0.0784313725490196	3.43247011361277	2.65869875836218	0.0289720904342282	0.229621621375729	0.198847251923105	Traip/Nr1h4/Tnfrsf1a/Adam17	4
BP	GO:0048265	response to pain	4/661	51/28928	0.0784313725490196	3.43247011361277	2.65869875836218	0.0289720904342282	0.229621621375729	0.198847251923105	Thbs1/Capn2/Kcnip3/Vwa1	4
BP	GO:0048284	organelle fusion	9/661	188/28928	0.0478723404255319	2.09508481668652	2.30354058530476	0.0294120024191446	0.229621621375729	0.198847251923105	Gnai3/Fundc1/Vamp3/Pla2g4a/Pip4k2a/Cidea/Nkd2/Clstn3/Samd9l	9
BP	GO:0003337	mesenchymal to epithelial transition involved in metanephros morphogenesis	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Sall1/Smo	2
BP	GO:0006013	mannose metabolic process	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Mpi/Gmppb	2
BP	GO:0007190	activation of adenylate cyclase activity	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Gnal/Adcyap1	2
BP	GO:0007494	midgut development	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Smo/Hmgcs2	2
BP	GO:0009111	vitamin catabolic process	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Cyp26b1/Cubn	2
BP	GO:0010764	negative regulation of fibroblast migration	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Rac1/Hyal2	2
BP	GO:0019673	GDP-mannose metabolic process	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Mpi/Gmppb	2
BP	GO:0048012	hepatocyte growth factor receptor signaling pathway	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Rac1/Met	2
BP	GO:0051231	spindle elongation	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Kif11/Birc5	2
BP	GO:0051901	positive regulation of mitochondrial depolarization	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Myoc/Dcn	2
BP	GO:0060579	ventral spinal cord interneuron fate commitment	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Dll4/Gli2	2
BP	GO:0060581	cell fate commitment involved in pattern specification	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Dll4/Gli2	2
BP	GO:0070424	regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Tlr4/Slc15a4	2
BP	GO:0070445	regulation of oligodendrocyte progenitor proliferation	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Trf/Adcyap1	2
BP	GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Myd88/Tlr4	2
BP	GO:1903054	negative regulation of extracellular matrix organization	2/661	12/28928	0.166666666666667	7.29399899142713	3.33473057972962	0.0295650156277763	0.229621621375729	0.198847251923105	Tgfbr3/Tnfrsf1a	2
BP	GO:1903312	negative regulation of mRNA metabolic process	6/661	102/28928	0.0588235294117647	2.57435258520958	2.43569253144978	0.0296933344993956	0.230214346460288	0.199360538753431	Vip/Pkp1/Rbm42/C1qbp/Tent5c/Myd88	6
BP	GO:0060491	regulation of cell projection assembly	10/661	219/28928	0.045662100456621	1.99835588806223	2.26783250879095	0.029778713476683	0.230472665316916	0.19958423717718	Prkcd/Epha2/Rab11fip3/Rac1/Actr2/Pqbp1/Mstn/Rala/Yap1/Cdc42ep2	10
BP	GO:0001523	retinoid metabolic process	5/661	76/28928	0.0657894736842105	2.87921012819492	2.50845749772039	0.0300686286287491	0.231905607908488	0.200825133808737	Akr1b8/Cyp26b1/Rdh8/Rdh9/Cyp1b1	5
BP	GO:2000036	regulation of stem cell population maintenance	5/661	76/28928	0.0657894736842105	2.87921012819492	2.50845749772039	0.0300686286287491	0.231905607908488	0.200825133808737	Sinhcaf/Smo/Actl6b/Sap30/Yap1	5
BP	GO:0010592	positive regulation of lamellipodium assembly	3/661	30/28928	0.1	4.37639939485628	2.82939196478401	0.0305175123242254	0.232932805274734	0.201714664037802	Rac1/Actr2/Mstn	3
BP	GO:0032928	regulation of superoxide anion generation	3/661	30/28928	0.1	4.37639939485628	2.82939196478401	0.0305175123242254	0.232932805274734	0.201714664037802	Gnai3/Prkcd/Hvcn1	3
BP	GO:0045048	protein insertion into ER membrane	3/661	30/28928	0.1	4.37639939485628	2.82939196478401	0.0305175123242254	0.232932805274734	0.201714664037802	Get4/Wdr83os/Mmgt1	3
BP	GO:0051894	positive regulation of focal adhesion assembly	3/661	30/28928	0.1	4.37639939485628	2.82939196478401	0.0305175123242254	0.232932805274734	0.201714664037802	Myoc/Rac1/Enpp2	3
BP	GO:0060045	positive regulation of cardiac muscle cell proliferation	3/661	30/28928	0.1	4.37639939485628	2.82939196478401	0.0305175123242254	0.232932805274734	0.201714664037802	Tgfbr3/Fgfr2/Yap1	3
BP	GO:0060343	trabecula formation	3/661	30/28928	0.1	4.37639939485628	2.82939196478401	0.0305175123242254	0.232932805274734	0.201714664037802	Tgfbr3/Col1a1/Adgrg6	3
BP	GO:0010762	regulation of fibroblast migration	4/661	52/28928	0.0769230769230769	3.36646107296637	2.61183109645491	0.0308379958852868	0.234570116467637	0.203132539363745	Thbs1/Itgb1/Rac1/Hyal2	4
BP	GO:0042572	retinol metabolic process	4/661	52/28928	0.0769230769230769	3.36646107296637	2.61183109645491	0.0308379958852868	0.234570116467637	0.203132539363745	Akr1b8/Rdh8/Rdh9/Cyp1b1	4
BP	GO:0032970	regulation of actin filament-based process	16/661	416/28928	0.0384615384615385	1.68323053648318	2.1464098902057	0.0309263443002155	0.234838638451208	0.203365073470046	Scn5a/Myoc/Prkcd/Arhgef5/Synpo/Tmsb4x/Arap3/C9orf72/Fhod1/Rac1/Met/Pdpn/Rala/Fam107a/Cdc42ep2/Arhgap28	16
BP	GO:0022604	regulation of cell morphogenesis	12/661	284/28928	0.0422535211267606	1.84918284289702	2.19915639938363	0.0311364434770229	0.236029169987638	0.204396047482548	S100a13/Ezr/Larp4/Myl12a/Fes/Rac1/Actr2/Met/Enpp2/Pdpn/Slc30a1/Cdc42ep2	12
BP	GO:0048736	appendage development	10/661	221/28928	0.0452488687782805	1.98027121939198	2.23697459696294	0.0314103270327478	0.237292692447056	0.205490230022036	Reck/Sall1/Gli2/Cyp26b1/Znrf3/Fras1/Fgfr2/Nfia/Slc7a11/Itga6	10
BP	GO:0060173	limb development	10/661	221/28928	0.0452488687782805	1.98027121939198	2.23697459696294	0.0314103270327478	0.237292692447056	0.205490230022036	Reck/Sall1/Gli2/Cyp26b1/Znrf3/Fras1/Fgfr2/Nfia/Slc7a11/Itga6	10
BP	GO:0042063	gliogenesis	16/661	417/28928	0.0383693045563549	1.67919401241488	2.13632940934023	0.0315105111343762	0.237321606966901	0.20551526935752	Dab1/Myoc/Trf/Smo/Adcyap1/Gpc1/Nfia/Gpr157/Enpp2/Nab2/Myd88/Tnfrsf21/Tlr4/Vps13a/Adgrg6/Mmp14	16
BP	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	5/661	77/28928	0.0649350649350649	2.84181778886771	2.4747091181485	0.0315749777509611	0.237321606966901	0.20551526935752	Ninj1/Plcg2/Myd88/Tlr4/Slc15a4	5
BP	GO:1903317	regulation of protein maturation	5/661	77/28928	0.0649350649350649	2.84181778886771	2.4747091181485	0.0315749777509611	0.237321606966901	0.20551526935752	Thbs1/Ctnnd1/Timm23/Nkd2/Mmp14	5
BP	GO:1901617	organic hydroxy compound biosynthetic process	11/661	253/28928	0.0434782608695652	1.90278234558969	2.20548532814184	0.0318742821741228	0.239165164720071	0.207111749648805	Mvk/Ebp/Adcyap1r1/Oca2/Plcg2/Tph1/Hmgcs2/Npy1r/Slc7a11/Inhba/Th	11
BP	GO:0001959	regulation of cytokine-mediated signaling pathway	8/661	161/28928	0.0496894409937888	2.17460839495964	2.28544787093442	0.0321125105079715	0.240544981419272	0.208306640431084	Traip/Irak3/Nr1h4/Tnfrsf1a/Igtp/Angpt1/Usp27x/Adam17	8
BP	GO:0071260	cellular response to mechanical stimulus	6/661	104/28928	0.0576923076923077	2.52484580472478	2.38219902417207	0.0322313092773649	0.240620583762048	0.208372110389923	Tnfrsf1a/Nos3/Rac1/Col1a1/Myd88/Tlr4	6
BP	GO:0099068	postsynapse assembly	6/661	104/28928	0.0576923076923077	2.52484580472478	2.38219902417207	0.0322313092773649	0.240620583762048	0.208372110389923	Cc2d1a/Nptxr/Abi3bp/Nectin3/Rac1/Fam107a	6
BP	GO:0010934	macrophage cytokine production	4/661	53/28928	0.0754716981132075	3.30294293951417	2.56609472511489	0.0327730872880886	0.241553541101502	0.209180030837485	Irak3/Plcg2/Myd88/Tlr4	4
BP	GO:0021772	olfactory bulb development	4/661	53/28928	0.0754716981132075	3.30294293951417	2.56609472511489	0.0327730872880886	0.241553541101502	0.209180030837485	Kif14/Sall1/Slit1/Rac1	4
BP	GO:0060043	regulation of cardiac muscle cell proliferation	4/661	53/28928	0.0754716981132075	3.30294293951417	2.56609472511489	0.0327730872880886	0.241553541101502	0.209180030837485	Tgfbr3/Mapk11/Fgfr2/Yap1	4
BP	GO:0061028	establishment of endothelial barrier	4/661	53/28928	0.0754716981132075	3.30294293951417	2.56609472511489	0.0327730872880886	0.241553541101502	0.209180030837485	Rap1a/Ezr/Tnfrsf1a/Myd88	4
BP	GO:0141085	regulation of inflammasome-mediated signaling pathway	4/661	53/28928	0.0754716981132075	3.30294293951417	2.56609472511489	0.0327730872880886	0.241553541101502	0.209180030837485	Igtp/Plcg2/Myd88/Tlr4	4
BP	GO:1903426	regulation of reactive oxygen species biosynthetic process	4/661	53/28928	0.0754716981132075	3.30294293951417	2.56609472511489	0.0327730872880886	0.241553541101502	0.209180030837485	Slc5a3/Plcg2/Hvcn1/Tlr4	4
BP	GO:0006790	sulfur compound metabolic process	14/661	352/28928	0.0397727272727273	1.74061339568147	2.13783776291816	0.0328560241210618	0.241553541101502	0.209180030837485	Tpk1/Mvk/Gpx1/Angpt1/Hmgcs2/Nfe2l2/Gpc1/Mical1/Dsel/Slc7a11/Txnrd3/Coasy/Acot6/Chst9	14
BP	GO:0071333	cellular response to glucose stimulus	9/661	192/28928	0.046875	2.05143721633888	2.23528739990377	0.033009212340679	0.241553541101502	0.209180030837485	Gpr27/Birc5/Nr1h4/Gpx1/Rac1/Slc12a7/Serpinf1/Col1a1/Th	9
BP	GO:0003338	metanephros morphogenesis	3/661	31/28928	0.0967741935483871	4.23522522082866	2.75595140553923	0.0332292989678822	0.241553541101502	0.209180030837485	Sall1/Smo/Fras1	3
BP	GO:0018149	peptide cross-linking	3/661	31/28928	0.0967741935483871	4.23522522082866	2.75595140553923	0.0332292989678822	0.241553541101502	0.209180030837485	Thbs1/Krt1/Tgm5	3
