SYMBOL	logFC	P.Value	padj	change
Enah	0.996506080941227	5.57007313277144e-30	1.93327408897674e-28	NOT
ENC1	0.680121411805803	0.00119802701320824	0.00205155519756614	NOT
ENDOD1	1.18780547221394	9.14858492320888e-11	3.48260067618721e-10	UP
Endog	-1.57650835881681	2.41126252580138e-26	5.71841374889005e-25	DOWN
Endou	-0.450258839800501	0.000120691905800172	0.000234376817069291	NOT
Endov	0.300476900923695	0.0910246330884287	0.118341650157537	NOT
ENG	-1.04462896159843	5.03985093083013e-15	3.06189625538201e-14	DOWN
ENGASE	-0.57135453088635	0.000122588306020183	0.000237915862805736	NOT
ENHO	-1.10743628664323	2.79122604747616e-14	1.56137184020936e-13	DOWN
ENKD1	-0.511156719337242	0.00040616102604316	0.000739208056158255	NOT
Enkur	0.407974241642792	0.218119264493453	0.262244459250381	NOT
ENO1	-1.18968961617411	1.06850722900459e-23	1.83487195984245e-22	DOWN
ENO2	-0.104100037444231	0.209806121860506	0.252888552342239	NOT
Eno3	-0.894697681282313	2.38699891891776e-06	5.64997128577598e-06	NOT
ENOPH1	0.0819557739797933	0.487811664371394	0.539813192883903	NOT
ENOSF1	0.805262501065661	1.19510000564213e-06	2.92985211620858e-06	NOT
ENOX1	0.909516455233131	1.22843474270701e-06	3.00508140790565e-06	NOT
ENOX2	0.412697489446273	3.45145436619708e-05	7.17986226988763e-05	NOT
Enpep	0.480114095172036	0.0174788864003666	0.0255759402134518	NOT
ENPP1	0.428249676192448	0.000673703430503812	0.00119530903336081	NOT
Enpp2	-0.00609006616603987	0.958665206910418	0.966065751273096	NOT
Enpp3	-1.05410941718666	6.16913663671693e-17	4.65477925975506e-16	DOWN
ENPP4	1.52550717225541	3.79867086840164e-14	2.09082813357435e-13	UP
ENPP5	0.882849281662312	0.000314328939378237	0.000579728205147334	NOT
ENPP6	2.26156477218388	1.0891157675787e-06	2.67937736616969e-06	UP
ENSA	0.0809538309539438	0.477512111535381	0.529647428923859	NOT
Entpd1	1.33309729950185	6.31278326634783e-19	5.98841581748533e-18	UP
ENTPD2	-0.968518502494453	1.88050452676883e-08	5.56009666754199e-08	NOT
ENTPD3	-1.02382049889713	1.63449486823151e-06	3.94154549636799e-06	DOWN
ENTPD4	0.680194161734074	9.45864602098062e-12	4.02900627939605e-11	NOT
ENTPD5	0.966887112575165	2.15688795512878e-14	1.22088465948214e-13	NOT
ENTPD6	-0.905812796794744	8.80521513370317e-11	3.35969292388141e-10	NOT
ENTPD7	0.985265100371571	1.88021408862177e-14	1.06878759234142e-13	NOT
Entpd8	0.632850994375052	0.115587201908314	0.147154979456204	NOT
Entr1	-0.830388533075465	3.54784181154947e-13	1.76031666875769e-12	NOT
ENY2	-0.0603409044848563	0.576516642679812	0.625676647746461	NOT
EOGT	2.40698151177958	7.32963582718438e-13	3.52065965766189e-12	UP
EOMES	-2.949835382373	0.000750570707785948	0.00132246398836007	DOWN
EP300	0.415534707992409	3.76738858809114e-05	7.79640138368861e-05	NOT
EP400	0.00238499510194338	0.98124808788984	0.98485340848221	NOT
Epas1	0.53115719446354	0.000427634891607808	0.000776661202426344	NOT
Epb41	0.0680979516561776	0.511507955269511	0.562952611219917	NOT
Epb41l1	0.172511336446589	0.158727234984423	0.196227408921826	NOT
EPB41L2	0.652932857803759	5.65357943516894e-08	1.58970549462785e-07	NOT
EPB41L3	0.382313064166378	9.98362874420623e-05	0.000195783711254701	NOT
EPB41L4A	0.761160621143645	0.00120917013875151	0.00206871592631913	NOT
EPB41L4B	1.34997459497837	0.00100992662962188	0.00174852437952493	UP
EPB41L5	2.81550674292261	5.86410387037996e-14	3.17552849456589e-13	UP
EPB42	0.548766588021882	0.506485054082185	0.558049076244869	NOT
Epc1	0.788386290196695	8.27121568413504e-16	5.47124226711551e-15	NOT
EPC2	1.42586150269576	1.04556078254997e-34	6.04826160917438e-33	UP
Epcam	-0.250042708657504	0.736135195496142	0.772863364324811	NOT
EPDR1	-0.010229667651397	0.935009890768903	0.946300576242339	NOT
EPG5	1.18760535083853	1.97891293319021e-18	1.79305556987032e-17	UP
EPHA10	1.20989792258304	0.122474802877116	0.15503802633569	NOT
EPHA2	0.145473574746232	0.392190515640336	0.444366103096289	NOT
EPHA3	1.3865589364301	2.47985508495098e-18	2.22237802904689e-17	UP
EPHA4	0.775890372986503	5.34649808202369e-08	1.50968976278582e-07	NOT
EPHA5	2.12313522577001	8.39477901051045e-07	2.08857117868173e-06	UP
EPHA6	2.03166205331335	0.000728407288352667	0.00128602464518135	UP
EPHA7	-0.0233839028374046	0.926674184670437	0.938959396762853	NOT
EPHA8	1.44774089475117	0.129213063355096	0.162685378759902	NOT
EPHB1	0.184839003942443	0.404291760010714	0.456394562785493	NOT
EPHB2	-0.855987600677546	7.30853160774548e-14	3.92314955407037e-13	NOT
EPHB3	-0.458829222848585	6.62829545411017e-06	1.49753386802848e-05	NOT
EPHB4	-0.570665530372028	2.14208086590158e-10	7.84654611432719e-10	NOT
Ephb6	-0.834364990832355	6.5729828377909e-06	1.48549210725071e-05	NOT
Ephx1	-0.660866997766969	6.03818519426517e-07	1.52698902452607e-06	NOT
EPHX2	0.0429205305554796	0.864022572254595	0.886129247259093	NOT
EPHX3	-0.376495188772228	0.381183513720022	0.433459606142773	NOT
EPHX4	0.709669772795538	0.0279697710243174	0.0397248307702394	NOT
EPM2A	0.737530750610007	2.8322332766618e-07	7.42328945700749e-07	NOT
Epm2aip1	1.88039507217532	5.35302780713631e-44	7.17841028936979e-42	UP
EPN1	-1.20353260635242	5.70315801542673e-16	3.86259338317538e-15	DOWN
EPN2	0.0426864336255586	0.642045589235295	0.687486533595371	NOT
EPN3	-2.02133553287895	0.00433132939356385	0.0069012140726356	DOWN
EPOP	-1.25724995631401	6.531004094796e-09	2.03418161744797e-08	DOWN
EPOR	-1.32036005017327	0.00293283432950905	0.00478511660154718	DOWN
Eppk1	1.52900183339562	0.000457881125208653	0.000828838443729641	UP
EPRS1	-0.45882784422182	2.58701774374316e-13	1.30554562907818e-12	NOT
EPS15	1.20192401626373	4.29346938896055e-14	2.35438538871959e-13	UP
EPS15L1	-0.804006552130672	4.06194452569604e-13	2.00460835391577e-12	NOT
Eps8	0.681058186788438	0.000429522203261181	0.000779704900357579	NOT
Eps8l1	-0.716400525827425	0.000233692906422371	0.000437962655651937	NOT
EPS8L2	0.188981781619925	0.257451947701216	0.304642522103372	NOT
Epsti1	-0.281889170059418	0.258170309603563	0.305443554456381	NOT
EPYC	3.7102323045308	5.4689086796961e-21	6.62874872096936e-20	UP
ERAL1	-0.652194945109681	6.03136791351856e-07	1.52578816827838e-06	NOT
ERAP1	0.447202480857186	0.000740120907203754	0.00130545539903893	NOT
Eras	-0.0791670631916984	0.926373740773638	0.938719956955503	NOT
ERBB2	-0.81430915694729	5.06898709887427e-11	1.98546544597701e-10	NOT
ERBB3	0.909685932761087	1.29424181640185e-08	3.89763943462287e-08	NOT
ERBB4	2.21544671620265	1.75840775387553e-09	5.84722109499953e-09	UP
Erbin	1.80104856157996	6.25367938586901e-42	7.3212717953138e-40	UP
Erc1	0.651684340067742	4.08545895659183e-08	1.16769240590363e-07	NOT
ERC2	1.35697705302282	0.0231559716893575	0.0332950324972915	UP
ERCC1	-1.34763434799751	1.72364144161157e-18	1.57238311102117e-17	DOWN
ERCC2	-0.830235412892952	5.40167607146035e-13	2.6279724185393e-12	NOT
ERCC3	-0.168697020265941	0.0843488727839575	0.110284349425631	NOT
ERCC4	2.64906372404008	1.1209047706641e-19	1.1685135174605e-18	UP
ERCC5	-0.0815342462222287	0.537222151599352	0.587832056838665	NOT
ERCC6	0.133381326776745	0.334686135102191	0.385398530748823	NOT
ERCC6L	0.540756987158236	0.0107876758020722	0.0162559000670515	NOT
ERCC6L2	0.628166430370484	6.83755844161463e-09	2.12204554117941e-08	NOT
ERCC8	0.815338576187009	2.14040606015237e-07	5.67555811492139e-07	NOT
ERF	-0.26917813777302	0.240109008085643	0.285932669594843	NOT
ERFE	-0.761720753528389	0.0181634459678631	0.0265040054873825	NOT
ERG	0.240786566392535	0.11194641536195	0.142897332381804	NOT
ERG28	-1.06201907751726	2.38629342927293e-17	1.87634404985101e-16	DOWN
ERGIC1	-0.25706045418093	0.016389226502202	0.0241034377002974	NOT
ERGIC2	0.940862415275954	1.72239828033553e-19	1.7534228456335e-18	NOT
ERGIC3	-0.903170470859396	9.35954059776096e-11	3.5564807665526e-10	NOT
ERH	-0.616282543518531	2.52553565414787e-07	6.6525315061313e-07	NOT
ERI1	0.562817601950542	0.00361064491906753	0.00581384381630446	NOT
ERI2	4.27769489623979	2.43067064365569e-19	2.42262315301115e-18	UP
ERI3	-0.850985040993849	4.12120916308347e-13	2.03249603358891e-12	NOT
ERICH1	0.815095786564918	1.80159944590878e-07	4.81874767481422e-07	NOT
Erich2	0.0740418739699197	0.896596490361936	0.913565989454232	NOT
ERICH3	1.05135439110356	9.29462406057117e-05	0.00018307517628186	UP
ERICH5	3.66317969127335	3.67173399777632e-06	8.53075259114797e-06	UP
ERICH6	1.1681661102414	0.000682854943741795	0.00121081779963159	UP
ERLEC1	0.567381241871364	4.14628539670733e-07	1.06832936046864e-06	NOT
ERLIN1	0.701808547871374	1.4781102996477e-06	3.584939991796e-06	NOT
ERLIN2	0.21350469739595	0.0341568364340032	0.0477761705137475	NOT
ERMAP	1.512753109079	0.00173251135864118	0.00290511254419871	UP
ERMARD	0.274954123557301	0.115373059677488	0.146915400837588	NOT
ERMN	1.34010545507145	9.55204342622198e-05	0.000187869590106934	UP
ERMP1	1.26257477904834	2.95425606910922e-15	1.84263134356998e-14	UP
Ern1	0.805115584332225	1.33784773757708e-06	3.26191602925613e-06	NOT
ERO1A	0.857182286082477	1.15973442719255e-12	5.42914710743169e-12	NOT
ERO1B	0.781251702357783	1.47293820337592e-11	6.1203694191544e-11	NOT
ERP27	0.710450348448796	0.361536711166707	0.413487910537561	NOT
ERP29	-0.8723865697392	9.97633288683799e-10	3.40099113505309e-09	NOT
ERP44	0.180977181511939	0.106951637529492	0.137162546096117	NOT
Errfi1	-0.725440710921684	0.00162985130774221	0.00274200919713793	NOT
ERVK-25	0.147633963275397	0.589326065136125	0.637888816174272	NOT
ESAM	-0.359853712400792	0.0119934666985467	0.0179573312292186	NOT
ESCO1	1.17516617486972	2.53405962977917e-23	4.12581827802125e-22	UP
ESCO2	0.109444198636486	0.72307844491137	0.761431335014821	NOT
ESD	0.501055599724993	0.000144490529723829	0.000277704208984521	NOT
ESF1	1.70332900823775	5.31780092529238e-31	2.09740324729914e-29	UP
Esm1	0.70821691673321	0.00734356192685555	0.0113215804748167	NOT
ESPL1	-0.513770420643419	8.55819074996462e-07	2.12779153468276e-06	NOT
ESPN	-0.784028838147129	0.00225725530329603	0.00373617291056101	NOT
ESPNL	0.737418329781818	0.0332348524943417	0.04659259733359	NOT
ESR1	0.232562110611446	0.0933186903261246	0.121078722930835	NOT
Esr2	3.2049258189262	0.00133700728707119	0.0022726658782654	UP
Esrra	-0.69405763283269	3.55932070889116e-16	2.47191806859009e-15	NOT
ESRRB	-1.50577318063199	0.00106430415628111	0.00183749421925358	DOWN
Esrrg	1.30047763243829	5.68844748903851e-05	0.000115008619669418	UP
ESS2	-0.660861199913531	8.56085127557748e-05	0.00016920959019971	NOT
ESYT1	-0.204505615877273	0.00357837898177272	0.00576503586283633	NOT
Esyt2	0.372788143844934	2.7877834470924e-05	5.86209460129153e-05	NOT
ESYT3	1.08157631682548	4.71598988400448e-08	1.33908694473436e-07	UP
ETAA1	1.75380150687099	1.81351903521216e-11	7.46615107128513e-11	UP
Etf1	0.460458402063127	3.7264741332296e-06	8.64839835419602e-06	NOT
Etfa	0.0519484716258295	0.678361213486566	0.720566447767001	NOT
ETFB	-1.51767285611724	1.17215710177895e-17	9.61651246292621e-17	DOWN
ETFBKMT	0.557985568519338	0.00106560491206555	0.00183930939128001	NOT
ETFDH	-0.115518889923656	0.15126629957468	0.187790707374693	NOT
ETFRF1	0.427142038502306	0.000564433888247088	0.00101092329838912	NOT
ETHE1	-1.27387301960079	2.26961059283009e-12	1.03012387245651e-11	DOWN
ETNK1	2.94211939083428	2.65989323591613e-36	1.74382600546661e-34	UP
ETNK2	-0.0522262137875315	0.773783620582038	0.806307020853746	NOT
ETNPPL	1.20123406106592	0.000294353817323154	0.000544726277673296	UP
ETS1	0.886422472799436	3.5771890819954e-09	1.14611459922924e-08	NOT
ETS2	-0.430502304194274	0.00074127747198241	0.00130718278412583	NOT
ETV1	0.701331944702626	1.9672111951795e-05	4.20738470930735e-05	NOT
ETV3	1.60659794702249	1.60411210628458e-11	6.64296959006284e-11	UP
ETV4	-0.334542203136745	0.248689160134622	0.295268335571942	NOT
Etv5	-0.558100864882081	0.000175551791872945	0.000333191518517474	NOT
ETV6	-0.0652378924513871	0.611612624179974	0.659543666881994	NOT
EURL	2.45920934601643	3.7374284110981e-17	2.87889328940512e-16	UP
Eva1a	0.114983027283563	0.712179601251241	0.751671529626292	NOT
EVA1B	-1.42861970921315	4.23187786629696e-25	8.64604299248565e-24	DOWN
EVA1C	-0.327220860012822	0.0704938285072504	0.0937059082914707	NOT
EVC	-0.634139498103722	6.63257047063103e-09	2.06494400616881e-08	NOT
EVC2	-0.480848731245763	0.000128037649231993	0.00024782618604135	NOT
EVI2A	0.867530727874131	0.011273976786667	0.0169419755073477	NOT
EVI2B	0.303794360769279	0.261592918738219	0.309145741412231	NOT
EVI5	3.27058325623671	1.23489520389113e-25	2.70266159534095e-24	UP
EVI5L	-0.882885989883647	6.434613307317e-11	2.49715813986406e-10	NOT
Evl	-1.07766951945137	3.66660379915199e-19	3.59375897948777e-18	DOWN
EVPL	-0.574932126436864	0.283239555317144	0.332040584954557	NOT
Ewsr1	-0.0458984940984774	0.559504730701754	0.609321098750947	NOT
Exd1	1.56651363374245	0.000292652383586864	0.000541781539946013	UP
EXD2	0.0663569058242925	0.551172370805141	0.60149024500604	NOT
EXO1	0.339667209561823	0.428654968581886	0.481099402081062	NOT
Exo5	1.139906767883	5.95108931894076e-32	2.62827899831423e-30	UP
EXOC1	1.28341665340776	3.00826712958603e-32	1.37383741264779e-30	UP
EXOC2	-0.229886175658586	0.0407552333642716	0.0564012053059734	NOT
Exoc3	-0.52618913198736	9.87008100631286e-07	2.43834474835239e-06	NOT
Exoc3l1	0.222790573958456	0.413726533064019	0.465833149318934	NOT
EXOC3L2	-1.43814094195908	1.05151667758337e-20	1.23004936645776e-19	DOWN
EXOC3L4	-2.02833857356316	8.17316197686886e-10	2.81227693773717e-09	DOWN
Exoc4	-0.0609363852391051	0.575719730612873	0.624949720087606	NOT
EXOC5	0.81719387756588	4.29439831589792e-15	2.63176857323682e-14	NOT
EXOC6	1.18217558170754	1.18478919806113e-16	8.65617902951943e-16	UP
EXOC6B	0.543330709461325	6.52449259385239e-13	3.15136837760041e-12	NOT
Exoc7	-0.0364620540855293	0.698554279841337	0.73898265791305	NOT
Exoc8	2.55691743018014	1.54473818046281e-18	1.41179881660513e-17	UP
EXOG	0.0744077195788229	0.673663326472451	0.716401681839458	NOT
Exosc1	0.444322717049531	0.000484061371269541	0.000874511853961665	NOT
Exosc10	-0.704963266719798	0.000214731979989394	0.00040432875119014	NOT
EXOSC2	-0.66079785310217	9.9134618695777e-06	2.19602757228023e-05	NOT
EXOSC3	-0.270738969185983	0.0162746960352923	0.0239445482960898	NOT
EXOSC4	-1.49739095337039	2.01526458536396e-22	2.91442822536311e-21	DOWN
Exosc5	-1.29362951840636	1.14169640362121e-11	4.81313622458317e-11	DOWN
Exosc6	-1.42970323763279	1.31129862776688e-25	2.86562460121322e-24	DOWN
EXOSC6	-1.84126114280236	5.383487044413e-07	1.3705871141204e-06	DOWN
Exosc7	-1.41966714729777	1.40548585239594e-18	1.29092912881024e-17	DOWN
EXOSC8	0.562387499828976	0.000356658564847553	0.000653224545575646	NOT
EXOSC9	0.522049791390953	0.000789081335089307	0.00138650849004197	NOT
EXPH5	1.48068404095794	4.83490400828068e-06	1.10796440929235e-05	UP
Ext1	-0.540671723081046	4.81851074961432e-06	1.1047225997445e-05	NOT
EXT2	-0.66991338182712	1.98246437376621e-11	8.12992270709629e-11	NOT
EXTL1	0.717492038670059	0.00267502171701087	0.00439055689775493	NOT
Extl2	1.94768108941614	6.77972068629095e-13	3.26608947888562e-12	UP
EXTL3	-0.394662742476054	1.18472634630295e-05	2.60212899557993e-05	NOT
EYA1	1.16517732561888	2.38626800369309e-05	5.05236677515096e-05	UP
Eya2	-1.19833421987741	2.81805812258357e-17	2.20059160223558e-16	DOWN
EYA3	0.279679880551536	0.000541788979574835	0.000972964358133478	NOT
EYA4	1.34679530210912	0.000373160761553436	0.000681755560276782	UP
EZH1	-0.03896811383419	0.7691338952434	0.802482252704442	NOT
EZH2	-0.0312475328441558	0.878177008027172	0.898334885257199	NOT
Ezr	0.335184977842095	0.032789791446049	0.0460036345463828	NOT
F11r	-0.588053316690871	1.02120975897229e-05	2.25946679985005e-05	NOT
F12	-0.214211987314425	0.842793964613911	0.868160179610321	NOT
F13a1	-0.46999813179662	0.0638638291242554	0.0855947068337171	NOT
F2	-1.05429351351767	0.0041311661974932	0.00659796801420769	DOWN
F2R	1.13642923511387	8.05176380824752e-08	2.22752377973479e-07	UP
F2RL1	0.055655779869956	0.893800454832384	0.911346547952755	NOT
F2RL2	1.00921962901303	0.00102603546335345	0.0017753723307832	UP
F2RL3	-0.0263158933022572	0.95216597924446	0.961092128085057	NOT
F3	0.649024208326251	0.00351269354799051	0.00566663850901224	NOT
F5	1.9054573996259	6.10573027200115e-29	1.86471277934346e-27	UP
F7	0.251330974076	0.696665347055281	0.737195877647952	NOT
F8	2.12025003841912	5.16431356586007e-34	2.80069078713242e-32	UP
F8a1	0.0792091835735637	0.529461191497965	0.580243836239709	NOT
FA2H	-0.334922410188581	0.178162370515816	0.218043070395653	NOT
FAAH	0.190392559683291	0.357039122831629	0.408745370654976	NOT
FAAP100	-0.191875911549592	0.222267474853051	0.266688427001574	NOT
Faap20	-1.34789925317623	5.56986609010043e-10	1.947868532363e-09	DOWN
FAAP24	-0.395633287946421	0.00291058735728068	0.00474986990897747	NOT
FABP3	-0.706735237664449	0.00014071025865363	0.000270932910246664	NOT
FABP4	-0.174831177772011	0.28416573733076	0.33294112719349	NOT
FABP5	-0.379789317225357	0.00589470672627515	0.00922282763250792	NOT
Fabp6	-1.88917386564312	0.00423952441645945	0.00676005022886103	DOWN
FABP7	-0.199150833369288	0.456920335216154	0.50902740463511	NOT
FADD	-0.277322608776624	0.011411655009579	0.0171331626510229	NOT
Fads1	-0.806471592565784	7.6482832902229e-17	5.71554016994804e-16	NOT
FADS2	-0.811508761102703	6.96341867515597e-09	2.1601974527282e-08	NOT
FADS3	-0.834616595582283	1.44847632630651e-09	4.86375467547172e-09	NOT
FADS6	1.08129773120236	0.227808140167813	0.272715295862312	NOT
Faf1	0.124525482471161	0.348561866194366	0.400033928906333	NOT
FAF2	0.444895179013369	3.79386554949012e-06	8.8006464413475e-06	NOT
Fah	-1.09604689413466	2.14039064363832e-11	8.74837971302547e-11	DOWN
Fahd1	0.283486115933924	0.028733901005817	0.0407512521619851	NOT
FAHD2A	-0.612689839141081	0.000566462943813746	0.00101437401780139	NOT
FAIM	0.546941466095159	0.000363441181582903	0.000664821536399976	NOT
FAIM2	-0.667522068597838	6.70671359140753e-06	1.51409140169655e-05	NOT
FAM102A	-0.354105982642359	0.00603627731029482	0.00943032478332545	NOT
FAM102B	5.37003809617794	7.70946194573744e-21	9.19339314159846e-20	UP
FAM104A	-0.0926053631832278	0.292002264191159	0.34139061576316	NOT
FAM107A	-0.258389108814302	0.213204829763689	0.256691515168476	NOT
FAM107B	0.589159735987708	0.000130822658145928	0.00025291809047321	NOT
FAM110A	-1.04084663917963	1.38753223751031e-06	3.37524538844237e-06	DOWN
Fam110b	-0.312965281015009	0.004099976475904	0.00655262419014022	NOT
FAM110C	-0.649258515864624	0.429952585670299	0.482372268879113	NOT
FAM110D	-0.86442020254429	1.62028239397337e-07	4.34480741565192e-07	NOT
Fam111a	1.4321095158131	7.91030834766672e-30	2.67626051459706e-28	UP
FAM111A	1.3014348215894	0.000122861319808332	0.000238367055423024	UP
FAM114A1	0.127570369730818	0.146577973142762	0.182600429172273	NOT
FAM114A2	0.477748884398465	9.87490203976018e-05	0.000193906455455399	NOT
FAM117A	-0.508732531585739	1.86358798952601e-08	5.5122892387203e-08	NOT
FAM117B	2.39170837550329	3.42991413851308e-11	1.36917686645441e-10	UP
Fam118a	-0.579245438448317	0.000269707510374691	0.00050144384743346	NOT
FAM118B	-0.279359971254694	0.00946954287609809	0.0143664740270825	NOT
FAM120A	0.542983975945923	3.67683599502111e-07	9.52361857112491e-07	NOT
FAM120B	-0.0469137392628311	0.622940844051557	0.669703402857264	NOT
Fam120c	1.44237871195935	6.03442328955309e-07	1.52629934746567e-06	UP
FAM120C	1.48017125217592	5.59300406132631e-08	1.57387262320916e-07	UP
FAM122A	0.265637142824275	0.0770794254294397	0.101626618207871	NOT
FAM122B	0.934341451471344	1.53669688826589e-09	5.1517763179114e-09	NOT
FAM124A	0.275930088655925	0.277612131789877	0.326247335566641	NOT
FAM124B	1.73660345176584	5.05538031649735e-07	1.2903947923283e-06	UP
FAM126A	1.13950371764105	1.00755004568257e-15	6.60843518179797e-15	UP
FAM126B	2.62630454718186	1.04093948458419e-07	2.84771853432888e-07	UP
FAM131A	-0.379093080753637	3.39600405870261e-05	7.07049482991139e-05	NOT
FAM131B	0.213825405396344	0.61697334136337	0.664353146831964	NOT
FAM131C	-1.01916174036268	7.01872713336866e-08	1.95272055722975e-07	DOWN
FAM133B	2.23527316210369	2.19424693642329e-10	8.0276132339236e-10	UP
Fam135a	1.90251189277149	1.7983901997219e-21	2.27708616618865e-20	UP
FAM135B	1.49575986913972	0.00109981880399131	0.00189194486037037	UP
Fam136a	-0.343604469628165	0.0172965897847568	0.025314217275022	NOT
Fam13a	0.636472937895086	0.000282322246414899	0.000523314332353126	NOT
FAM13B	0.963409577365821	5.21185251293293e-19	5.01173640275578e-18	NOT
FAM13C	2.22465150379187	1.50065465295688e-20	1.73073938903573e-19	UP
Fam149a	0.819227252228636	4.46380495059638e-15	2.73104881071121e-14	NOT
FAM149B1	0.632331716791742	6.46041683483143e-12	2.79875502879878e-11	NOT
Fam151a	-4.92459815080878	1.79542240437471e-09	5.96089936685379e-09	DOWN
FAM151B	0.189546256217014	0.0393602671284596	0.0545628512744956	NOT
FAM155B	-0.687692211040165	1.23097414949442e-08	3.71559232232294e-08	NOT
FAM160A1	0.795167675158197	8.30791168468255e-05	0.000164513173783389	NOT
FAM160A2	0.00465125052154621	0.963599656851928	0.97023859599406	NOT
FAM160B1	1.22003501477823	9.96433270922751e-28	2.72192355173732e-26	UP
Fam160b2	-0.423652439619288	6.43220093377008e-05	0.000129142832320171	NOT
FAM161A	0.21156529701302	0.223251922854819	0.267717186735341	NOT
